100 
 13923 14454 7038 23841 13977 17028 1944 16731 2394 18225 13347 0 16884 8721 13509 24624 13626 22662 21168 1386 16200 25236 8289 22230 6912 27450 1224 10692 6174 9045 19809 11736 17244 3555 2808 20385 14301 21933 10395 13266 11052 17964 6579 12393 10035 5823 12375 10863 17442 11331 5139 12303 22581 14193 2070 20511 2169 8595 16596 5391 6804 4068 15642 12627 25164 25497 11664 8487 9990 26064 10647 16749 10332 16200 19575 17784 5004 12195 21942 20034 7263 15300 2259 19260 8100 1674 3924 24174 18297 18873 9936 16497 10494 25182 17010 11808 21141 9054 22788 11070
 22986 8730 13797 30258 4518 26469 15381 22986 15066 29583 27504 16884 0 12330 28098 33804 28206 33480 29187 17559 29412 34416 22788 33795 13176 32760 18081 19530 12573 8613 23049 25686 909 13887 19683 33057 3897 33885 6597 11475 14220 22446 15309 8055 24768 13878 24327 10359 26838 7650 15075 6795 31509 11664 15246 25776 15912 17100 30348 21087 14634 20160 25569 11106 31401 32202 17703 9297 11826 34461 13563 29295 9252 29682 27090 927 19683 6570 31932 23742 12771 3600 15039 30843 9027 18540 14949 33552 21474 28710 23796 24138 19755 34920 1944 6435 27423 23022 35748 12564
 21402 14958 1989 30978 8019 24822 8667 23400 8748 26568 22050 8721 12330 0 22239 32607 22356 30987 28710 10044 24840 33228 16956 30699 11295 34344 9423 17748 2709 4338 25551 20403 12249 5382 10737 29007 8595 30465 6669 15543 3096 24048 3411 12690 18747 2970 20664 2592 25245 11232 11259 5706 30438 16371 6687 27081 9504 15111 25290 14112 12303 12780 23517 14832 32292 32787 17622 9126 13059 33867 2412 25299 11466 24876 26883 13014 13563 5841 30060 25974 11295 12735 6534 27684 7767 10134 10116 32193 23877 26865 18549 23661 17703 33309 13419 5895 28107 17658 31464 2412
 9135 22014 20520 16146 26406 9135 13905 12789 14004 7218 1017 13509 28098 22239 0 14049 117 10971 12798 12204 3618 14535 5463 9954 14949 19782 12924 10125 19647 21888 16956 2520 28719 16965 11934 7479 26577 9387 22491 19296 24444 15003 19827 20988 3519 19323 5355 24309 9333 20745 13059 25200 12771 19908 15552 15327 13122 11565 3330 8127 13527 9468 8127 19089 17235 17037 12825 18819 17001 15903 24102 4842 19170 3285 12474 29025 8874 25011 11241 16614 15372 25380 15723 7632 19314 12195 13428 13527 16380 9441 4311 11160 9729 13995 27513 24525 14607 5085 9522 24579
 11331 25479 31338 5625 33930 7803 24039 10899 23895 6930 13392 24624 33804 32607 14049 0 13968 3591 4707 23265 10458 630 16974 5202 22068 7560 24570 15075 29898 30636 12492 14067 34641 27324 24192 7893 33849 6066 30204 22491 35388 12006 31158 25758 16056 30087 12303 34011 7380 26325 21429 33579 2304 22536 26307 9189 23220 17802 11232 20034 20727 21285 9090 22752 5679 4806 16227 25821 22176 1935 34866 9207 24813 10899 6804 34614 19710 33291 2844 11709 22284 30339 26406 6435 26910 23913 22491 522 13455 5760 15273 9675 15030 1449 32499 32697 7245 16029 8559 35010
 9162 22095 20637 16101 26523 9108 14022 12798 14121 7155 1035 13626 28206 22356 117 13968 0 10881 12753 12321 3537 14454 5571 9855 15048 19737 13041 10197 19764 22005 16965 2601 28818 17082 12051 7371 26685 9279 22599 19377 24561 15012 19944 21078 3636 19440 5391 24426 9306 20844 13167 25317 12708 19989 15669 15309 13230 11655 3222 8244 13626 9585 8118 19170 17190 16983 12888 18918 17091 15831 24219 4770 19260 3186 12456 29124 8991 25128 11169 16623 15471 25479 15840 7551 19422 12312 13536 13446 16398 9396 4410 11169 9792 13914 27612 24633 14580 5193 9405 24696
 10503 25533 29574 8361 33129 7038 22329 11313 22239 4437 10449 22662 33480 30987 10971 3591 10881 0 6039 21285 7362 3888 14625 1629 21069 10962 22464 14112 28287 29448 13941 11430 34272 25632 21897 4311 33111 2493 29286 22500 33633 12942 29241 25488 13419 28323 10332 32607 6687 25866 20079 32544 3897 22698 24480 10782 21492 16767 7920 17730 19629 19044 7947 22653 8802 8091 15786 24975 21672 5508 33165 6273 24291 7713 7686 34335 17667 32274 2070 13221 21339 30141 24597 3483 25947 21762 21006 3114 14535 4815 12897 9693 13968 3078 32337 31698 8973 13734 5157 33408
 7326 20790 27594 3348 29493 4266 20340 6219 20142 5976 11916 21168 29187 28710 12798 4707 12753 6039 0 19854 9675 5292 14256 7371 17838 7020 21294 10971 26037 26433 8001 11988 30033 23562 21159 9072 29385 8064 25848 17820 31599 7317 27567 21141 13824 26352 9414 29934 3888 21771 17451 29277 2520 17838 22680 4770 19548 13662 10854 17118 16569 18252 5679 18108 4473 4473 11754 21447 17667 5328 31032 8316 20295 10242 2106 29979 16470 28971 3969 7254 18009 25695 22752 6399 22599 20682 18612 4563 8820 3384 12681 5193 11007 6003 27846 28368 2934 13284 10890 31086
 12645 14427 8406 22572 14904 15696 2178 15561 2529 16839 12006 1386 17559 10044 12204 23265 12321 21285 19854 0 14832 23877 6930 20844 6570 26208 1629 9522 7443 10053 18774 10377 17973 4770 2637 19017 15192 20556 11196 12960 12429 16884 7965 12483 8703 7182 10998 12114 16110 11538 4518 13347 21231 13878 3357 19341 1836 7596 15255 4104 6183 2844 14301 12366 23895 24210 10692 8793 9693 24714 12015 15372 10386 14841 18297 18468 3618 13212 20574 18963 6975 15732 3519 17883 8604 1395 3510 22815 17298 17514 8559 15246 9297 23805 17541 12798 19899 7677 21438 12411
 7965 22518 23238 13005 28215 6633 16254 11052 16272 3780 3141 16200 29412 24840 3618 10458 3537 7362 9675 14832 0 10935 7911 6399 16290 16524 15786 10251 22176 23985 15039 4473 30096 19476 15003 4194 28314 5913 24282 19611 27243 13266 22698 21843 6345 22014 5139 26739 6705 21843 14742 27243 9315 20088 18171 12888 15426 12348 1359 10944 14814 12294 6066 19530 14004 13707 12744 20286 17811 12339 26847 1368 20223 594 9756 30312 11277 27027 7677 14571 16668 26415 18315 4032 20988 15066 15381 9936 14796 6300 6291 9243 9918 10377 28602 26496 11853 7182 6642 27225
 11970 26073 31968 5949 34560 8433 24660 11493 24516 7470 13905 25236 34416 33228 14535 630 14454 3888 5292 23877 10935 0 17559 5445 22707 7578 25182 15705 30528 31266 12987 14616 35253 27945 24786 8199 34479 6300 30834 23085 36009 12555 31779 26370 16605 30708 12906 34641 8010 26946 22059 34218 2925 23130 26919 9684 23841 18432 11664 20628 21357 21888 9720 23355 5868 4941 16848 26451 22797 1674 35487 9711 25434 11358 7389 35226 20313 33921 3393 12204 22914 30942 27027 6912 27540 24516 23121 1071 13986 6381 15849 10296 15669 1206 33102 33327 7740 16614 8676 35640
 7938 17289 15327 17352 20961 9999 8478 11655 8559 10233 5121 8289 22788 16956 5463 16974 5571 14625 14256 6930 7911 17559 0 14040 9747 21105 7902 6741 14319 16434 15660 3447 23373 11619 7272 12105 21132 13698 17046 14832 19332 13599 14796 16002 1989 14103 4842 18936 10368 15606 7713 19737 15147 15561 10269 15093 7677 7065 8343 3105 8406 4437 8604 14499 18621 18729 9270 13491 12150 18603 18936 8523 14076 7920 13131 23706 3438 19548 14175 15561 10197 20223 10431 11160 13905 7191 7983 16488 14598 11403 1728 10629 6318 17334 22302 19062 15066 972 14508 19332
 10854 26055 29214 9909 33228 7587 22032 12159 21978 4266 9540 22230 33795 30699 9954 5202 9855 1629 7371 20844 6399 5445 14040 0 21132 12591 21942 14292 27999 29376 15093 10719 34569 25317 21276 2817 33246 864 29340 23022 33255 13941 28791 25866 12672 27963 10080 32409 7299 26154 19989 32526 5436 23283 24111 12033 21195 16875 6741 17145 19674 18477 8262 23130 10404 9720 16191 25101 21969 7092 32814 5526 24561 6669 8811 34668 17226 32274 3474 14400 21438 30528 24237 3051 26001 21231 20844 4734 15561 5508 12339 10431 14112 4509 32733 31707 10296 13203 3573 33111
 10746 8037 10656 19836 12096 14310 5004 12195 4554 16875 14328 6912 13176 11295 14949 22068 15048 21069 17838 6570 16290 22707 9747 21132 0 23103 7965 7011 8820 8595 14292 12519 13833 6966 9207 20088 12123 21114 8226 6399 14346 12753 11178 6372 11700 9558 11286 12168 14724 5859 2286 11520 19809 7317 6939 15813 4824 4302 17181 8676 1485 8181 13167 5796 21132 21690 6354 4005 3123 23121 13698 16281 4356 16542 15885 14094 7029 11241 19782 14688 459 10476 6876 18099 4878 7956 3060 21717 12636 16506 10638 12672 7110 22968 12573 10656 16929 9891 22752 13554
 13599 24039 33453 3753 33885 11151 26379 10944 26118 12744 18918 27450 32760 34344 19782 7560 19737 10962 7020 26208 16524 7578 21105 12591 23103 0 27729 16821 31761 31545 9711 18999 33651 29457 27765 15030 33669 13446 30564 21357 37350 10557 33615 24984 20808 32247 16308 35244 10818 25911 23211 34056 7425 21096 28755 7317 25641 19296 17604 23850 22041 24894 12519 21834 2547 2907 16749 26244 22167 6021 36729 15165 24642 17073 8010 33444 23022 33732 9387 9027 23175 29160 28809 12843 27531 27171 24471 7938 11304 10341 19593 10962 16983 8784 31158 33111 6318 20142 16074 36648
 14148 15633 7614 24075 15084 17100 3114 17145 3555 18027 12843 1224 18081 9423 12924 24570 13041 22464 21294 1629 15786 25182 7902 21942 7965 27729 0 11115 7002 10125 20394 11322 18423 4536 1602 19980 15426 21600 11556 14355 11520 18495 6921 13590 9513 6462 12276 11691 17505 12546 6039 13338 22590 15273 3015 20916 3150 9225 16092 4851 7713 3492 15696 13734 25389 25677 12321 9711 11070 26073 11178 16425 11520 15750 19791 18972 4869 13248 21852 20574 8343 16533 3222 19026 9324 729 4923 24120 18918 18855 9603 16776 10872 25065 18225 12888 21429 8739 22320 11700
 3744 12267 16704 13302 19026 7299 9558 6039 9306 10062 9234 10692 19530 17748 10125 15075 10197 14112 10971 9522 10251 15705 6741 14292 7011 16821 11115 0 15093 15561 9450 7659 20286 12681 11457 13572 19008 14355 15210 9378 20673 7461 16794 11709 7965 15480 5139 18981 7713 11880 6498 18531 12834 9891 11934 9819 8820 2727 11385 8199 5652 8838 6174 9288 14625 15057 2709 10872 7731 16191 20088 9891 10278 10638 9135 20403 6840 18252 12780 9540 7254 16344 11988 11313 11880 10638 7695 14715 8145 9495 6390 5940 432 15957 18549 17667 10512 6156 16272 20124
 18729 13509 1926 28350 8757 22122 5967 20817 6039 23868 19431 6174 12573 2709 19647 29898 19764 28287 26037 7443 22176 30528 14319 27999 8820 31761 7002 15093 0 3969 23112 17757 12681 2709 8442 26334 9225 27774 6156 13653 5589 21546 3042 11196 16146 1332 17955 4698 22554 9774 8595 6687 27738 14526 4104 24516 6804 12483 22662 11547 9729 10242 20808 12933 29664 30141 15084 7272 10899 31176 4995 22617 9675 22230 24228 13374 10908 6678 27351 23508 8874 12195 3924 24975 6030 7686 7434 29493 21456 24156 15894 21015 15030 30609 13293 6480 25497 14994 28809 5121
 19305 10719 5328 28368 4977 22851 8055 20718 7902 25137 21519 9045 8613 4338 21888 30636 22005 29448 26433 10053 23985 31266 16434 29376 8595 31545 10125 15561 3969 0 22338 19746 8730 5625 11700 28026 5382 29259 2349 11619 7146 21042 6795 8496 18378 5274 19323 3843 23265 7056 9387 3321 28386 12384 7119 24228 8802 12834 24660 14049 9909 12879 21645 10917 29655 30249 14850 5418 9558 31716 6399 24219 7551 24129 24480 9414 13023 3168 28278 22842 8442 8478 6912 26325 4059 10710 8613 30267 20655 25011 17811 21267 15606 31491 9387 2763 25461 16938 30609 5796
 7983 14328 24930 7596 24309 8496 18369 4185 18027 12294 15939 19809 23049 25551 16956 12492 16965 13941 8001 18774 15039 12987 15660 15093 14292 9711 20394 9450 23112 22338 0 15075 23940 21105 20862 16146 24057 15660 21141 11682 28620 2061 25344 15327 16254 23805 11826 26136 8541 16326 14958 24633 10485 11385 20700 3303 17757 11214 16398 17604 13509 18288 9009 12186 8559 9477 8190 16947 12807 12429 27954 13914 15138 15624 6273 23733 16290 24291 11889 783 14256 19458 20700 13248 18288 19980 16272 12447 1692 9828 14688 5841 9783 13887 21456 23679 5247 14841 18396 27738
 7110 19494 18783 15273 24147 7929 11880 10899 11925 7164 1818 11736 25686 20403 2520 14067 2601 11430 11988 10377 4473 14616 3447 10719 12519 18999 11322 7659 17757 19746 15075 0 26325 15057 10566 8667 24291 10314 20214 16776 22779 13068 18234 18495 1998 17559 3249 22356 8217 18279 10710 23040 12447 17397 13725 13806 11061 9045 4923 6471 11070 7830 6687 16569 16461 16407 10368 16425 14499 15804 22392 5193 16695 4464 11277 26604 6858 22833 11232 14814 12933 22914 13878 7947 16992 10593 11187 13563 14346 8811 1935 9441 7245 14274 25056 22329 13365 2808 11061 22788
 23769 9621 13797 31131 4275 27261 15804 23832 15507 30339 28143 17244 909 12249 28719 34641 28818 34272 30033 17973 30096 35253 23373 34569 13833 33651 18423 20286 12681 8730 23940 26325 0 14148 20034 33777 3672 34641 6876 12348 13968 23319 15327 8892 25353 13959 25029 10143 27639 8415 15669 6597 32337 12555 15543 26649 16371 17820 31014 21582 15300 20628 26343 11970 32283 33075 18504 9900 12600 35316 13329 30006 10008 30366 27936 828 20214 6417 32733 24633 13437 4491 15336 31599 9522 18909 15480 34371 22365 29511 24426 24966 20502 35739 2799 6372 28287 23634 36468 12303
 16236 13059 4032 25983 10602 19575 3303 18540 3429 21204 16731 3555 13887 5382 16965 27324 17082 25632 23562 4770 19476 27945 11619 25317 6966 29457 4536 12681 2709 5625 21105 15057 14148 0 6084 23634 10980 25083 7281 12609 8064 19431 4239 10800 13455 2799 15300 7344 19998 9504 6255 8802 25191 13536 1521 22284 4140 10161 19962 8874 7596 7596 18243 11907 27297 27738 12951 6678 9549 28647 7551 19917 8955 19521 21807 14751 8208 8721 24741 21438 7137 12816 1314 22302 5796 5166 4995 26901 19485 21564 13185 18612 12582 27990 14265 8379 23157 12294 26109 7794
 14184 17037 8847 24066 16659 16920 4581 17406 5004 17505 11961 2808 19683 10737 11934 24192 12051 21897 21159 2637 15003 24786 7272 21276 9207 27765 1602 11457 8442 11700 20862 10566 20034 6084 0 19179 17019 20880 13158 15597 12600 18909 7965 15048 8658 7767 11916 13095 17316 14049 7119 14886 22293 16515 4581 21141 4437 9873 15183 4176 8766 2925 15498 15003 25371 25596 12960 11241 12330 25776 12330 15750 12960 14904 19773 20583 4752 14805 21420 20988 9612 18099 4788 18423 10899 1269 6147 23724 19458 18540 9000 16875 11169 24597 19818 14463 21519 8190 21420 12933
 10557 25722 27423 12024 32121 7893 20394 12690 20394 3969 7236 20385 33057 29007 7479 7893 7371 4311 9072 19017 4194 8199 12105 2817 20088 15030 19980 13572 26334 28026 16146 8667 33777 23634 19179 0 32184 2052 28197 22734 31437 14715 26892 25281 10521 26190 8802 30861 7722 25425 18693 31248 7641 23094 22338 13365 19557 15957 4158 15138 18603 16488 8082 22743 12708 12123 15795 24084 21294 9810 31032 3816 23805 4284 10035 33939 15444 31014 5652 15525 20430 29916 22491 2898 24876 19260 19413 7398 16335 6327 10458 10854 13320 7317 32121 30474 11844 11349 2700 31401
 22662 10287 10197 30852 621 26226 13086 23310 12852 28980 26100 14301 3897 8595 26577 33849 26685 33111 29385 15192 28314 34479 21132 33246 12123 33669 15426 19008 9225 5382 24057 24291 3672 10980 17019 32184 0 33228 4086 12429 10332 23148 11736 8775 23121 10458 23391 6480 26631 7758 13599 2934 31554 12897 12447 26469 13743 16371 29115 19035 13590 17955 25173 11889 32076 32787 17640 8145 11718 34713 9684 28377 9117 28521 27324 4464 17820 2754 31734 24687 11799 5814 12240 30213 7326 15975 13149 33543 22410 28458 22356 24210 19152 34857 5427 2772 27954 21519 34848 8667
 11025 26253 28944 10710 33201 7902 21807 12573 21771 4302 9045 21933 33885 30465 9387 6066 9279 2493 8064 20556 5913 6300 13698 864 21114 13446 21600 14355 27774 29259 15660 10314 34641 25083 20880 2052 33228 0 29295 23238 32976 14427 28485 25992 12240 27702 9945 32229 7641 26235 19881 32445 6228 23526 23841 12663 20970 16884 6111 16776 19638 18126 8442 23310 11232 10557 16362 25092 22068 7956 32553 5184 24633 6120 9396 34758 16947 32193 4248 14985 21429 30654 23985 3051 25956 20889 20691 5598 16047 5940 12006 10809 14148 5346 32859 31635 10971 12888 2817 32868
 18918 8649 7659 27549 3933 22491 9054 19917 8793 25083 22023 10395 6597 6669 22491 30204 22599 29286 25848 11196 24282 30834 17046 29340 8226 30564 11556 15210 6156 2349 21141 20214 6876 7281 13158 28197 4086 29295 0 9945 9342 20007 9090 6543 19026 7488 19413 5715 22905 5166 9549 3501 27927 10620 8667 23274 9684 12519 25065 14967 9666 13923 21375 9279 28809 29457 14112 4401 8397 31167 8595 24381 6030 24471 23832 7470 13734 3168 27981 21699 7956 6129 8460 26307 3348 12060 9063 29871 19458 24705 18279 20655 15318 31149 7146 2556 24633 17442 30843 7875
 12222 3033 15579 18783 12717 15480 11331 11601 10881 18963 18477 13266 11475 15543 19296 22491 19377 22500 17820 12960 19611 23085 14832 23022 6399 21357 14355 9378 13653 11619 11682 16776 12348 12609 15597 22734 12429 23238 9945 0 18594 10980 16497 3663 16569 14733 14517 15444 15822 4824 8541 13329 20205 936 12987 14301 11214 7812 20763 14589 7020 14346 14796 720 19935 20727 6939 6435 3276 23049 17865 19179 4095 20007 15714 12222 12870 12978 20799 12339 6003 7911 12888 20214 7776 14355 9459 22257 10062 17685 15174 12906 9729 23670 10035 12375 15957 14643 25407 17379
 24282 17856 4059 33939 9711 27639 11349 26406 11493 29196 24345 11052 14220 3096 24444 35388 24561 33633 31599 12429 27243 36009 19332 33255 14346 37350 11520 20673 5589 7146 28620 22779 13968 8064 12600 31437 10332 32976 9342 18594 0 27099 4635 15624 21024 5310 23301 3897 28062 14175 14184 7434 33255 19404 9153 30105 12177 18072 27603 16353 15309 14994 26307 17874 35262 35730 20655 12186 16146 36711 747 27792 14499 27234 29808 14778 16029 7686 32796 29043 14364 15192 9036 30267 10818 12249 12987 34965 26955 29628 20988 26604 20601 36045 15561 7956 31086 20097 33822 1665
 5949 13824 23328 7812 23346 6876 16596 2232 16272 10782 13986 17964 22446 24048 15003 12006 15012 12942 7317 16884 13266 12555 13599 13941 12753 10557 18495 7461 21546 21042 2061 13068 23319 19431 18909 14715 23148 14427 20007 10980 27099 0 23661 14526 14202 22167 9810 24786 6993 15390 13221 23499 9837 10845 18945 3330 15948 9396 14625 15570 11853 16290 7200 11385 8964 9756 6480 15705 11610 12258 26451 12204 14085 13833 5319 23184 14301 23175 10962 2079 12771 18873 18963 11826 17001 18054 14535 11880 1620 8505 12636 4023 7776 13329 20961 22554 5022 12780 17091 26289
 20259 16515 1539 30087 11205 23490 7245 22716 7488 24804 19764 6579 15309 3411 19827 31158 19944 29241 27567 7965 22698 31779 14796 28791 11178 33615 6921 16794 3042 6795 25344 18234 15327 4239 7965 26892 11736 28485 9090 16497 4635 23661 0 14202 16434 1782 18945 6003 23913 12789 10458 8946 29079 17388 4887 26487 8019 14355 23013 11772 11835 10413 22122 15777 31419 31815 17190 10206 13590 32562 4410 23301 12600 22671 25875 16065 11574 9036 28503 25677 11322 15183 4824 25839 9018 7650 9162 30717 23724 25398 16479 22716 16668 31743 16173 8973 27297 15597 29241 5148
 15012 2313 13068 22311 9063 18459 10485 14949 10053 21690 20277 12393 8055 12690 20988 25758 21078 25488 21141 12483 21843 26370 16002 25866 6372 24984 13590 11709 11196 8496 15327 18495 8892 10800 15048 25281 8775 25992 6543 3663 15624 14526 14202 0 17910 12420 16704 12213 18819 1458 8640 9801 23454 4167 11565 17856 10647 9522 22878 15039 7605 14472 17604 3150 23490 24255 9693 4122 4032 26424 14886 21591 2097 22176 19044 8865 13401 9441 23895 15966 5913 4662 11412 22950 5184 13779 9099 25497 13689 20691 16704 16092 11979 26874 6867 8865 19449 16029 27981 14283
 8307 19116 17064 17055 22932 9666 10386 12123 10485 9153 3330 10035 24768 18747 3519 16056 3636 13419 13824 8703 6345 16605 1989 12672 11700 20808 9513 7965 16146 18378 16254 1998 25353 13455 8658 10521 23121 12240 19026 16569 21024 14202 16434 17910 0 15858 4635 20790 9990 17550 9693 21690 14400 17262 12060 15291 9594 8757 6579 4671 10332 6021 8352 16272 18279 18270 10629 15471 14004 17784 20655 7173 16002 6255 12969 25686 5364 21510 13221 16074 12141 22167 12231 9936 15894 8784 9972 15552 15363 10728 1611 10845 7542 16272 24264 21024 15012 1926 12807 21105
 19035 14724 1251 28782 9963 22356 6048 21321 6219 23886 19170 5823 13878 2970 19323 30087 19440 28323 26352 7182 22014 30708 14103 27963 9558 32247 6462 15480 1332 5274 23805 17559 13959 2799 7767 26190 10458 27702 7488 14733 5310 22167 1782 12420 15858 0 17991 5391 22779 11007 9036 7812 27963 15624 3861 25065 6867 12951 22419 11196 10323 9855 21015 14004 30096 30537 15687 8424 11862 31428 4851 22527 10818 22023 24606 14661 10755 7848 27486 24165 9666 13536 3726 24966 7236 7182 7785 29664 22167 24327 15732 21420 15381 30735 14625 7695 25956 14841 28611 5256
