100 
 2706 7077 6795 5085 8649 2721 4533 3921 4557 2163 0 4449 9168 7350 339 4464 345 3483 3972 4002 1047 4635 1707 3180 4776 6306 4281 3078 6477 7173 5313 606 9381 5577 3987 2412 8700 3015 7341 6159 8115 4662 6588 6759 1110 6390 1455 8019 2793 6696 4176 8271 4002 6354 5121 4776 4266 3600 1083 2664 4296 3117 2376 6096 5457 5403 3975 6081 5424 5073 7995 1401 6165 987 3840 9474 2853 8205 3519 5202 4914 8238 5175 2343 6267 4038 4326 4290 5121 2862 1245 3384 2946 4473 8955 8037 4548 1530 3159 8139
 4641 4818 2346 7947 4659 5676 648 5577 798 6075 4449 0 5628 2907 4503 8208 4542 7554 7056 462 5400 8412 2763 7410 2304 9150 408 3564 2058 3015 6603 3912 5748 1185 936 6795 4767 7311 3465 4422 3684 5988 2193 4131 3345 1941 4125 3621 5814 3777 1713 4101 7527 4731 690 6837 723 2865 5532 1797 2268 1356 5214 4209 8388 8499 3888 2829 3330 8688 3549 5583 3444 5400 6525 5928 1668 4065 7314 6678 2421 5100 753 6420 2700 558 1308 8058 6099 6291 3312 5499 3498 8394 5670 3936 7047 3018 7596 3690
 7662 2910 4599 10086 1506 8823 5127 7662 5022 9861 9168 5628 0 4110 9366 11268 9402 11160 9729 5853 9804 11472 7596 11265 4392 10920 6027 6510 4191 2871 7683 8562 303 4629 6561 11019 1299 11295 2199 3825 4740 7482 5103 2685 8256 4626 8109 3453 8946 2550 5025 2265 10503 3888 5082 8592 5304 5700 10116 7029 4878 6720 8523 3702 10467 10734 5901 3099 3942 11487 4521 9765 3084 9894 9030 309 6561 2190 10644 7914 4257 1200 5013 10281 3009 6180 4983 11184 7158 9570 7932 8046 6585 11640 648 2145 9141 7674 11916 4188
 7134 4986 663 10326 2673 8274 2889 7800 2916 8856 7350 2907 4110 0 7413 10869 7452 10329 9570 3348 8280 11076 5652 10233 3765 11448 3141 5916 903 1446 8517 6801 4083 1794 3579 9669 2865 10155 2223 5181 1032 8016 1137 4230 6249 990 6888 864 8415 3744 3753 1902 10146 5457 2229 9027 3168 5037 8430 4704 4101 4260 7839 4944 10764 10929 5874 3042 4353 11289 804 8433 3822 8292 8961 4338 4521 1947 10020 8658 3765 4245 2178 9228 2589 3378 3372 10731 7959 8955 6183 7887 5901 11103 4473 1965 9369 5886 10488 804
 3045 7338 6840 5382 8802 3045 4635 4263 4668 2406 339 4503 9366 7413 0 4683 39 3657 4266 4068 1206 4845 1821 3318 4983 6594 4308 3375 6549 7296 5652 840 9573 5655 3978 2493 8859 3129 7497 6432 8148 5001 6609 6996 1173 6441 1785 8103 3111 6915 4353 8400 4257 6636 5184 5109 4374 3855 1110 2709 4509 3156 2709 6363 5745 5679 4275 6273 5667 5301 8034 1614 6390 1095 4158 9675 2958 8337 3747 5538 5124 8460 5241 2544 6438 4065 4476 4509 5460 3147 1437 3720 3243 4665 9171 8175 4869 1695 3174 8193
 3777 8493 10446 1875 11310 2601 8013 3633 7965 2310 4464 8208 11268 10869 4683 0 4656 1197 1569 7755 3486 210 5658 1734 7356 2520 8190 5025 9966 10212 4164 4689 11547 9108 8064 2631 11283 2022 10068 7497 11796 4002 10386 8586 5352 10029 4101 11337 2460 8775 7143 11193 768 7512 8769 3063 7740 5934 3744 6678 6909 7095 3030 7584 1893 1602 5409 8607 7392 645 11622 3069 8271 3633 2268 11538 6570 11097 948 3903 7428 10113 8802 2145 8970 7971 7497 174 4485 1920 5091 3225 5010 483 10833 10899 2415 5343 2853 11670
 3054 7365 6879 5367 8841 3036 4674 4266 4707 2385 345 4542 9402 7452 39 4656 0 3627 4251 4107 1179 4818 1857 3285 5016 6579 4347 3399 6588 7335 5655 867 9606 5694 4017 2457 8895 3093 7533 6459 8187 5004 6648 7026 1212 6480 1797 8142 3102 6948 4389 8439 4236 6663 5223 5103 4410 3885 1074 2748 4542 3195 2706 6390 5730 5661 4296 6306 5697 5277 8073 1590 6420 1062 4152 9708 2997 8376 3723 5541 5157 8493 5280 2517 6474 4104 4512 4482 5466 3132 1470 3723 3264 4638 9204 8211 4860 1731 3135 8232
 3501 8511 9858 2787 11043 2346 7443 3771 7413 1479 3483 7554 11160 10329 3657 1197 3627 0 2013 7095 2454 1296 4875 543 7023 3654 7488 4704 9429 9816 4647 3810 11424 8544 7299 1437 11037 831 9762 7500 11211 4314 9747 8496 4473 9441 3444 10869 2229 8622 6693 10848 1299 7566 8160 3594 7164 5589 2640 5910 6543 6348 2649 7551 2934 2697 5262 8325 7224 1836 11055 2091 8097 2571 2562 11445 5889 10758 690 4407 7113 10047 8199 1161 8649 7254 7002 1038 4845 1605 4299 3231 4656 1026 10779 10566 2991 4578 1719 11136
 2442 6930 9198 1116 9831 1422 6780 2073 6714 1992 3972 7056 9729 9570 4266 1569 4251 2013 0 6618 3225 1764 4752 2457 5946 2340 7098 3657 8679 8811 2667 3996 10011 7854 7053 3024 9795 2688 8616 5940 10533 2439 9189 7047 4608 8784 3138 9978 1296 7257 5817 9759 840 5946 7560 1590 6516 4554 3618 5706 5523 6084 1893 6036 1491 1491 3918 7149 5889 1776 10344 2772 6765 3414 702 9993 5490 9657 1323 2418 6003 8565 7584 2133 7533 6894 6204 1521 2940 1128 4227 1731 3669 2001 9282 9456 978 4428 3630 10362
 4215 4809 2802 7524 4968 5232 726 5187 843 5613 4002 462 5853 3348 4068 7755 4107 7095 6618 0 4944 7959 2310 6948 2190 8736 543 3174 2481 3351 6258 3459 5991 1590 879 6339 5064 6852 3732 4320 4143 5628 2655 4161 2901 2394 3666 4038 5370 3846 1506 4449 7077 4626 1119 6447 612 2532 5085 1368 2061 948 4767 4122 7965 8070 3564 2931 3231 8238 4005 5124 3462 4947 6099 6156 1206 4404 6858 6321 2325 5244 1173 5961 2868 465 1170 7605 5766 5838 2853 5082 3099 7935 5847 4266 6633 2559 7146 4137
 2655 7506 7746 4335 9405 2211 5418 3684 5424 1260 1047 5400 9804 8280 1206 3486 1179 2454 3225 4944 0 3645 2637 2133 5430 5508 5262 3417 7392 7995 5013 1491 10032 6492 5001 1398 9438 1971 8094 6537 9081 4422 7566 7281 2115 7338 1713 8913 2235 7281 4914 9081 3105 6696 6057 4296 5142 4116 453 3648 4938 4098 2022 6510 4668 4569 4248 6762 5937 4113 8949 456 6741 198 3252 10104 3759 9009 2559 4857 5556 8805 6105 1344 6996 5022 5127 3312 4932 2100 2097 3081 3306 3459 9534 8832 3951 2394 2214 9075
 3990 8691 10656 1983 11520 2811 8220 3831 8172 2490 4635 8412 11472 11076 4845 210 4818 1296 1764 7959 3645 0 5853 1815 7569 2526 8394 5235 10176 10422 4329 4872 11751 9315 8262 2733 11493 2100 10278 7695 12003 4185 10593 8790 5535 10236 4302 11547 2670 8982 7353 11406 975 7710 8973 3228 7947 6144 3888 6876 7119 7296 3240 7785 1956 1647 5616 8817 7599 558 11829 3237 8478 3786 2463 11742 6771 11307 1131 4068 7638 10314 9009 2304 9180 8172 7707 357 4662 2127 5283 3432 5223 402 11034 11109 2580 5538 2892 11880
 2646 5763 5109 5784 6987 3333 2826 3885 2853 3411 1707 2763 7596 5652 1821 5658 1857 4875 4752 2310 2637 5853 0 4680 3249 7035 2634 2247 4773 5478 5220 1149 7791 3873 2424 4035 7044 4566 5682 4944 6444 4533 4932 5334 663 4701 1614 6312 3456 5202 2571 6579 5049 5187 3423 5031 2559 2355 2781 1035 2802 1479 2868 4833 6207 6243 3090 4497 4050 6201 6312 2841 4692 2640 4377 7902 1146 6516 4725 5187 3399 6741 3477 3720 4635 2397 2661 5496 4866 3801 576 3543 2106 5778 7434 6354 5022 324 4836 6444
 3618 8685 9738 3303 11076 2529 7344 4053 7326 1422 3180 7410 11265 10233 3318 1734 3285 543 2457 6948 2133 1815 4680 0 7044 4197 7314 4764 9333 9792 5031 3573 11523 8439 7092 939 11082 288 9780 7674 11085 4647 9597 8622 4224 9321 3360 10803 2433 8718 6663 10842 1812 7761 8037 4011 7065 5625 2247 5715 6558 6159 2754 7710 3468 3240 5397 8367 7323 2364 10938 1842 8187 2223 2937 11556 5742 10758 1158 4800 7146 10176 8079 1017 8667 7077 6948 1578 5187 1836 4113 3477 4704 1503 10911 10569 3432 4401 1191 11037
 3582 2679 3552 6612 4032 4770 1668 4065 1518 5625 4776 2304 4392 3765 4983 7356 5016 7023 5946 2190 5430 7569 3249 7044 0 7701 2655 2337 2940 2865 4764 4173 4611 2322 3069 6696 4041 7038 2742 2133 4782 4251 3726 2124 3900 3186 3762 4056 4908 1953 762 3840 6603 2439 2313 5271 1608 1434 5727 2892 495 2727 4389 1932 7044 7230 2118 1335 1041 7707 4566 5427 1452 5514 5295 4698 2343 3747 6594 4896 153 3492 2292 6033 1626 2652 1020 7239 4212 5502 3546 4224 2370 7656 4191 3552 5643 3297 7584 4518
 4533 8013 11151 1251 11295 3717 8793 3648 8706 4248 6306 9150 10920 11448 6594 2520 6579 3654 2340 8736 5508 2526 7035 4197 7701 0 9243 5607 10587 10515 3237 6333 11217 9819 9255 5010 11223 4482 10188 7119 12450 3519 11205 8328 6936 10749 5436 11748 3606 8637 7737 11352 2475 7032 9585 2439 8547 6432 5868 7950 7347 8298 4173 7278 849 969 5583 8748 7389 2007 12243 5055 8214 5691 2670 11148 7674 11244 3129 3009 7725 9720 9603 4281 9177 9057 8157 2646 3768 3447 6531 3654 5661 2928 10386 11037 2106 6714 5358 12216
 4716 5211 2538 8025 5028 5700 1038 5715 1185 6009 4281 408 6027 3141 4308 8190 4347 7488 7098 543 5262 8394 2634 7314 2655 9243 0 3705 2334 3375 6798 3774 6141 1512 534 6660 5142 7200 3852 4785 3840 6165 2307 4530 3171 2154 4092 3897 5835 4182 2013 4446 7530 5091 1005 6972 1050 3075 5364 1617 2571 1164 5232 4578 8463 8559 4107 3237 3690 8691 3726 5475 3840 5250 6597 6324 1623 4416 7284 6858 2781 5511 1074 6342 3108 243 1641 8040 6306 6285 3201 5592 3624 8355 6075 4296 7143 2913 7440 3900
 1248 4089 5568 4434 6342 2433 3186 2013 3102 3354 3078 3564 6510 5916 3375 5025 3399 4704 3657 3174 3417 5235 2247 4764 2337 5607 3705 0 5031 5187 3150 2553 6762 4227 3819 4524 6336 4785 5070 3126 6891 2487 5598 3903 2655 5160 1713 6327 2571 3960 2166 6177 4278 3297 3978 3273 2940 909 3795 2733 1884 2946 2058 3096 4875 5019 903 3624 2577 5397 6696 3297 3426 3546 3045 6801 2280 6084 4260 3180 2418 5448 3996 3771 3960 3546 2565 4905 2715 3165 2130 1980 144 5319 6183 5889 3504 2052 5424 6708
 6243 4503 642 9450 2919 7374 1989 6939 2013 7956 6477 2058 4191 903 6549 9966 6588 9429 8679 2481 7392 10176 4773 9333 2940 10587 2334 5031 0 1323 7704 5919 4227 903 2814 8778 3075 9258 2052 4551 1863 7182 1014 3732 5382 444 5985 1566 7518 3258 2865 2229 9246 4842 1368 8172 2268 4161 7554 3849 3243 3414 6936 4311 9888 10047 5028 2424 3633 10392 1665 7539 3225 7410 8076 4458 3636 2226 9117 7836 2958 4065 1308 8325 2010 2562 2478 9831 7152 8052 5298 7005 5010 10203 4431 2160 8499 4998 9603 1707
 6435 3573 1776 9456 1659 7617 2685 6906 2634 8379 7173 3015 2871 1446 7296 10212 7335 9816 8811 3351 7995 10422 5478 9792 2865 10515 3375 5187 1323 0 7446 6582 2910 1875 3900 9342 1794 9753 783 3873 2382 7014 2265 2832 6126 1758 6441 1281 7755 2352 3129 1107 9462 4128 2373 8076 2934 4278 8220 4683 3303 4293 7215 3639 9885 10083 4950 1806 3186 10572 2133 8073 2517 8043 8160 3138 4341 1056 9426 7614 2814 2826 2304 8775 1353 3570 2871 10089 6885 8337 5937 7089 5202 10497 3129 921 8487 5646 10203 1932
 2661 4776 8310 2532 8103 2832 6123 1395 6009 4098 5313 6603 7683 8517 5652 4164 5655 4647 2667 6258 5013 4329 5220 5031 4764 3237 6798 3150 7704 7446 0 5025 7980 7035 6954 5382 8019 5220 7047 3894 9540 687 8448 5109 5418 7935 3942 8712 2847 5442 4986 8211 3495 3795 6900 1101 5919 3738 5466 5868 4503 6096 3003 4062 2853 3159 2730 5649 4269 4143 9318 4638 5046 5208 2091 7911 5430 8097 3963 261 4752 6486 6900 4416 6096 6660 5424 4149 564 3276 4896 1947 3261 4629 7152 7893 1749 4947 6132 9246
 2370 6498 6261 5091 8049 2643 3960 3633 3975 2388 606 3912 8562 6801 840 4689 867 3810 3996 3459 1491 4872 1149 3573 4173 6333 3774 2553 5919 6582 5025 0 8775 5019 3522 2889 8097 3438 6738 5592 7593 4356 6078 6165 666 5853 1083 7452 2739 6093 3570 7680 4149 5799 4575 4602 3687 3015 1641 2157 3690 2610 2229 5523 5487 5469 3456 5475 4833 5268 7464 1731 5565 1488 3759 8868 2286 7611 3744 4938 4311 7638 4626 2649 5664 3531 3729 4521 4782 2937 645 3147 2415 4758 8352 7443 4455 936 3687 7596
 7923 3207 4599 10377 1425 9087 5268 7944 5169 10113 9381 5748 303 4083 9573 11547 9606 11424 10011 5991 10032 11751 7791 11523 4611 11217 6141 6762 4227 2910 7980 8775 0 4716 6678 11259 1224 11547 2292 4116 4656 7773 5109 2964 8451 4653 8343 3381 9213 2805 5223 2199 10779 4185 5181 8883 5457 5940 10338 7194 5100 6876 8781 3990 10761 11025 6168 3300 4200 11772 4443 10002 3336 10122 9312 276 6738 2139 10911 8211 4479 1497 5112 10533 3174 6303 5160 11457 7455 9837 8142 8322 6834 11913 933 2124 9429 7878 12156 4101
 5412 4353 1344 8661 3534 6525 1101 6180 1143 7068 5577 1185 4629 1794 5655 9108 5694 8544 7854 1590 6492 9315 3873 8439 2322 9819 1512 4227 903 1875 7035 5019 4716 0 2028 7878 3660 8361 2427 4203 2688 6477 1413 3600 4485 933 5100 2448 6666 3168 2085 2934 8397 4512 507 7428 1380 3387 6654 2958 2532 2532 6081 3969 9099 9246 4317 2226 3183 9549 2517 6639 2985 6507 7269 4917 2736 2907 8247 7146 2379 4272 438 7434 1932 1722 1665 8967 6495 7188 4395 6204 4194 9330 4755 2793 7719 4098 8703 2598
 4728 5679 2949 8022 5553 5640 1527 5802 1668 5835 3987 936 6561 3579 3978 8064 4017 7299 7053 879 5001 8262 2424 7092 3069 9255 534 3819 2814 3900 6954 3522 6678 2028 0 6393 5673 6960 4386 5199 4200 6303 2655 5016 2886 2589 3972 4365 5772 4683 2373 4962 7431 5505 1527 7047 1479 3291 5061 1392 2922 975 5166 5001 8457 8532 4320 3747 4110 8592 4110 5250 4320 4968 6591 6861 1584 4935 7140 6996 3204 6033 1596 6141 3633 423 2049 7908 6486 6180 3000 5625 3723 8199 6606 4821 7173 2730 7140 4311
 3519 8574 9141 4008 10707 2631 6798 4230 6798 1323 2412 6795 11019 9669 2493 2631 2457 1437 3024 6339 1398 2733 4035 939 6696 5010 6660 4524 8778 9342 5382 2889 11259 7878 6393 0 10728 684 9399 7578 10479 4905 8964 8427 3507 8730 2934 10287 2574 8475 6231 10416 2547 7698 7446 4455 6519 5319 1386 5046 6201 5496 2694 7581 4236 4041 5265 8028 7098 3270 10344 1272 7935 1428 3345 11313 5148 10338 1884 5175 6810 9972 7497 966 8292 6420 6471 2466 5445 2109 3486 3618 4440 2439 10707 10158 3948 3783 900 10467
 7554 3429 3399 10284 207 8742 4362 7770 4284 9660 8700 4767 1299 2865 8859 11283 8895 11037 9795 5064 9438 11493 7044 11082 4041 11223 5142 6336 3075 1794 8019 8097 1224 3660 5673 10728 0 11076 1362 4143 3444 7716 3912 2925 7707 3486 7797 2160 8877 2586 4533 978 10518 4299 4149 8823 4581 5457 9705 6345 4530 5985 8391 3963 10692 10929 5880 2715 3906 11571 3228 9459 3039 9507 9108 1488 5940 918 10578 8229 3933 1938 4080 10071 2442 5325 4383 11181 7470 9486 7452 8070 6384 11619 1809 924 9318 7173 11616 2889
 3675 8751 9648 3570 11067 2634 7269 4191 7257 1434 3015 7311 11295 10155 3129 2022 3093 831 2688 6852 1971 2100 4566 288 7038 4482 7200 4785 9258 9753 5220 3438 11547 8361 6960 684 11076 0 9765 7746 10992 4809 9495 8664 4080 9234 3315 10743 2547 8745 6627 10815 2076 7842 7947 4221 6990 5628 2037 5592 6546 6042 2814 7770 3744 3519 5454 8364 7356 2652 10851 1728 8211 2040 3132 11586 5649 10731 1416 4995 7143 10218 7995 1017 8652 6963 6897 1866 5349 1980 4002 3603 4716 1782 10953 10545 3657 4296 939 10956
 6306 2883 2553 9183 1311 7497 3018 6639 2931 8361 7341 3465 2199 2223 7497 10068 7533 9762 8616 3732 8094 10278 5682 9780 2742 10188 3852 5070 2052 783 7047 6738 2292 2427 4386 9399 1362 9765 0 3315 3114 6669 3030 2181 6342 2496 6471 1905 7635 1722 3183 1167 9309 3540 2889 7758 3228 4173 8355 4989 3222 4641 7125 3093 9603 9819 4704 1467 2799 10389 2865 8127 2010 8157 7944 2490 4578 1056 9327 7233 2652 2043 2820 8769 1116 4020 3021 9957 6486 8235 6093 6885 5106 10383 2382 852 8211 5814 10281 2625
 4074 1011 5193 6261 4239 5160 3777 3867 3627 6321 6159 4422 3825 5181 6432 7497 6459 7500 5940 4320 6537 7695 4944 7674 2133 7119 4785 3126 4551 3873 3894 5592 4116 4203 5199 7578 4143 7746 3315 0 6198 3660 5499 1221 5523 4911 4839 5148 5274 1608 2847 4443 6735 312 4329 4767 3738 2604 6921 4863 2340 4782 4932 240 6645 6909 2313 2145 1092 7683 5955 6393 1365 6669 5238 4074 4290 4326 6933 4113 2001 2637 4296 6738 2592 4785 3153 7419 3354 5895 5058 4302 3243 7890 3345 4125 5319 4881 8469 5793
 8094 5952 1353 11313 3237 9213 3783 8802 3831 9732 8115 3684 4740 1032 8148 11796 8187 11211 10533 4143 9081 12003 6444 11085 4782 12450 3840 6891 1863 2382 9540 7593 4656 2688 4200 10479 3444 10992 3114 6198 0 9033 1545 5208 7008 1770 7767 1299 9354 4725 4728 2478 11085 6468 3051 10035 4059 6024 9201 5451 5103 4998 8769 5958 11754 11910 6885 4062 5382 12237 249 9264 4833 9078 9936 4926 5343 2562 10932 9681 4788 5064 3012 10089 3606 4083 4329 11655 8985 9876 6996 8868 6867 12015 5187 2652 10362 6699 11274 555
 1983 4608 7776 2604 7782 2292 5532 744 5424 3594 4662 5988 7482 8016 5001 4002 5004 4314 2439 5628 4422 4185 4533 4647 4251 3519 6165 2487 7182 7014 687 4356 7773 6477 6303 4905 7716 4809 6669 3660 9033 0 7887 4842 4734 7389 3270 8262 2331 5130 4407 7833 3279 3615 6315 1110 5316 3132 4875 5190 3951 5430 2400 3795 2988 3252 2160 5235 3870 4086 8817 4068 4695 4611 1773 7728 4767 7725 3654 693 4257 6291 6321 3942 5667 6018 4845 3960 540 2835 4212 1341 2592 4443 6987 7518 1674 4260 5697 8763
 6753 5505 513 10029 3735 7830 2415 7572 2496 8268 6588 2193 5103 1137 6609 10386 6648 9747 9189 2655 7566 10593 4932 9597 3726 11205 2307 5598 1014 2265 8448 6078 5109 1413 2655 8964 3912 9495 3030 5499 1545 7887 0 4734 5478 594 6315 2001 7971 4263 3486 2982 9693 5796 1629 8829 2673 4785 7671 3924 3945 3471 7374 5259 10473 10605 5730 3402 4530 10854 1470 7767 4200 7557 8625 5355 3858 3012 9501 8559 3774 5061 1608 8613 3006 2550 3054 10239 7908 8466 5493 7572 5556 10581 5391 2991 9099 5199 9747 1716
 5004 771 4356 7437 3021 6153 3495 4983 3351 7230 6759 4131 2685 4230 6996 8586 7026 8496 7047 4161 7281 8790 5334 8622 2124 8328 4530 3903 3732 2832 5109 6165 2964 3600 5016 8427 2925 8664 2181 1221 5208 4842 4734 0 5970 4140 5568 4071 6273 486 2880 3267 7818 1389 3855 5952 3549 3174 7626 5013 2535 4824 5868 1050 7830 8085 3231 1374 1344 8808 4962 7197 699 7392 6348 2955 4467 3147 7965 5322 1971 1554 3804 7650 1728 4593 3033 8499 4563 6897 5568 5364 3993 8958 2289 2955 6483 5343 9327 4761
 2769 6372 5688 5685 7644 3222 3462 4041 3495 3051 1110 3345 8256 6249 1173 5352 1212 4473 4608 2901 2115 5535 663 4224 3900 6936 3171 2655 5382 6126 5418 666 8451 4485 2886 3507 7707 4080 6342 5523 7008 4734 5478 5970 0 5286 1545 6930 3330 5850 3231 7230 4800 5754 4020 5097 3198 2919 2193 1557 3444 2007 2784 5424 6093 6090 3543 5157 4668 5928 6885 2391 5334 2085 4323 8562 1788 7170 4407 5358 4047 7389 4077 3312 5298 2928 3324 5184 5121 3576 537 3615 2514 5424 8088 7008 5004 642 4269 7035
 6345 4908 417 9594 3321 7452 2016 7107 2073 7962 6390 1941 4626 990 6441 10029 6480 9441 8784 2394 7338 10236 4701 9321 3186 10749 2154 5160 444 1758 7935 5853 4653 933 2589 8730 3486 9234 2496 4911 1770 7389 594 4140 5286 0 5997 1797 7593 3669 3012 2604 9321 5208 1287 8355 2289 4317 7473 3732 3441 3285 7005 4668 10032 10179 5229 2808 3954 10476 1617 7509 3606 7341 8202 4887 3585 2616 9162 8055 3222 4512 1242 8322 2412 2394 2595 9888 7389 8109 5244 7140 5127 10245 4875 2565 8652 4947 9537 1752
 1287 5799 6417 4185 7776 1722 3999 2550 3975 1968 1455 4125 8109 6888 1785 4101 1797 3444 3138 3666 1713 4302 1614 3360 3762 5436 4092 1713 5985 6441 3942 1083 8343 5100 3972 2934 7797 3315 6471 4839 7767 3270 6315 5568 1545 5997 0 7446 1842 5574 3315 7503 3459 5010 4719 3555 3720 2409 2082 2595 3270 3000 1263 4803 4602 4629 2577 5097 4224 4617 7608 1665 5034 1833 2793 8406 2472 7422 3192 3858 3879 7095 4758 2346 5361 3870 3588 3948 3705 2208 1098 2079 1599 4269 7827 7236 3465 1290 3822 7692
