51 
 207 261 378 72 135 144 288 279 243 252 171 54 189 144 171 252 81 72 198 369 342 270 243 234 171 324 153 351 333 297 351 171 270 324 432 477 108 180 342 297 189 198 342 162 234 90 0 207 207 279 81
 108 225 252 261 261 81 99 81 315 387 198 216 324 162 369 270 288 207 396 288 351 153 81 153 225 117 81 198 306 387 162 144 450 378 342 360 306 252 468 477 369 405 198 360 423 153 207 0 315 324 144
 234 189 324 252 72 297 423 342 54 72 126 153 387 351 153 126 198 279 342 279 180 270 387 423 378 405 243 351 198 90 378 189 162 126 342 396 153 72 153 432 360 288 504 198 180 171 207 315 0 108 198
 216 126 243 342 153 324 423 315 54 153 135 225 468 396 261 54 288 351 441 189 72 216 405 450 441 378 252 297 99 90 333 180 261 54 243 297 252 99 198 540 450 396 522 306 288 216 279 324 108 0 234
 126 189 297 153 126 99 234 198 207 252 108 72 261 162 225 198 153 135 288 288 288 189 198 225 207 252 72 270 261 279 270 90 306 288 351 396 162 144 342 378 270 279 315 225 279 18 81 144 198 234 0
 0 12 19 31 22 17 23 12 24 34 12 21 42 27 36 19 31 28 46 21 27 7 22 29 33 19 8 16 21 33 17 6 43 31 27 31 30 19 43 56 44 45 34 38 42 14 23 12 26 24 14
 12 0 15 37 21 28 35 22 16 28 11 25 50 38 35 9 34 36 51 12 15 11 34 41 43 29 19 19 9 24 23 11 39 20 19 24 32 15 35 62 50 48 46 39 40 20 29 25 21 14 21
 19 15 0 50 36 35 35 21 31 43 25 38 61 46 51 23 48 47 64 8 24 12 37 46 52 25 27 9 17 37 16 23 54 32 10 12 47 30 49 75 63 62 47 54 56 32 42 28 36 27 33
 31 37 50 0 20 21 37 38 33 31 27 13 15 18 19 35 8 8 15 49 45 38 31 29 18 43 24 47 44 38 46 27 31 42 56 61 13 27 41 25 13 16 41 15 25 18 8 29 28 38 17
 22 21 36 20 0 25 40 33 12 14 11 9 35 30 15 16 15 23 32 33 25 27 36 39 34 40 21 37 25 18 39 16 21 21 40 45 11 7 24 42 33 28 49 18 20 12 15 29 8 17 14
 17 28 35 21 25 0 16 18 34 40 22 18 27 10 34 32 25 15 35 38 41 23 11 14 17 22 9 30 37 42 27 17 45 42 44 47 27 27 50 44 32 37 23 33 41 14 16 9 33 36 11
 23 35 35 37 40 16 0 14 46 54 33 34 40 22 51 41 41 30 50 40 50 26 6 14 27 11 20 26 44 55 21 27 60 53 45 46 44 40 64 58 47 53 12 50 57 28 32 11 47 47 26
 12 22 21 38 33 18 14 0 36 46 24 30 45 28 46 30 39 32 52 26 37 12 16 25 34 7 14 13 30 44 9 17 54 42 31 33 40 30 55 62 50 53 26 47 53 23 31 9 38 35 22
 24 16 31 33 12 34 46 36 0 12 13 21 48 41 23 8 27 35 44 25 13 26 43 48 45 43 27 35 16 8 39 19 24 9 32 38 23 7 19 54 45 39 56 28 26 21 27 35 6 6 23
 34 28 43 31 14 40 54 46 12 0 22 23 46 44 16 20 24 36 39 37 24 37 50 53 47 53 34 47 28 9 50 28 12 16 43 49 19 15 10 48 41 32 63 22 16 26 28 43 8 17 28
 12 11 25 27 11 22 33 24 13 22 0 14 40 30 26 10 23 26 40 23 20 16 31 36 35 31 14 26 17 21 28 6 31 21 30 35 21 7 31 51 40 37 44 29 31 10 19 22 14 15 12
 21 25 38 13 9 18 34 30 21 23 14 0 27 21 17 23 10 14 26 37 33 27 29 30 25 36 16 37 31 27 37 16 27 30 44 49 10 14 33 37 26 24 41 17 23 7 6 24 17 25 8
 42 50 61 15 35 27 40 45 48 46 40 27 0 18 32 50 22 14 14 62 59 49 34 27 13 48 34 57 58 53 54 39 44 57 69 73 27 41 55 19 9 22 39 27 37 30 21 36 43 52 29
 27 38 46 18 30 10 22 28 41 44 30 21 18 0 35 40 24 10 29 48 50 34 16 11 6 30 19 40 46 48 37 26 47 50 54 58 28 34 54 37 25 33 23 32 42 20 16 18 39 44 18
 36 35 51 19 15 34 51 46 23 16 26 17 32 35 0 30 11 25 23 47 37 41 46 46 36 53 33 51 39 25 53 30 12 30 54 59 7 21 23 33 26 16 57 6 7 23 19 41 17 29 25
 19 9 23 35 16 32 41 30 8 20 10 23 50 40 30 0 31 36 48 18 10 19 39 45 45 37 23 28 9 15 32 15 32 12 24 30 28 9 27 59 48 44 52 34 34 20 28 30 14 6 22
 31 34 48 8 15 25 41 39 27 24 23 10 22 24 11 31 0 14 17 46 40 37 36 35 25 45 25 47 40 31 47 25 23 35 53 58 5 22 33 28 18 14 47 9 18 17 9 32 22 32 17
 28 36 47 8 23 15 30 32 35 36 26 14 14 10 25 36 14 0 20 47 46 35 24 21 11 36 20 43 44 41 41 25 37 44 54 58 19 28 46 30 17 23 33 22 32 16 8 23 31 39 15
 46 51 64 15 32 35 50 52 44 39 40 26 14 29 23 48 17 20 0 63 57 53 44 39 26 57 39 62 57 47 61 41 33 52 70 75 21 39 46 11 5 9 52 17 26 32 22 44 38 49 32
 21 12 8 49 33 38 40 26 25 37 23 37 62 48 47 18 46 47 63 0 17 15 41 49 54 32 29 17 10 31 23 22 49 25 7 13 44 26 43 74 62 60 52 51 51 31 41 32 31 21 32
 27 15 24 45 25 41 50 37 13 24 20 33 59 50 37 10 40 46 57 17 0 25 48 55 55 44 33 31 7 16 37 24 36 9 21 27 36 18 27 67 58 52 61 42 39 30 38 39 20 8 32
 7 11 12 38 27 23 26 12 26 37 16 27 49 34 41 19 37 35 53 15 25 0 26 34 40 19 15 10 18 34 13 12 47 31 21 24 36 22 45 63 51 51 38 44 47 21 30 17 30 24 21
 22 34 37 31 36 11 6 16 43 50 31 29 34 16 46 39 36 24 44 41 48 26 0 9 21 16 17 29 43 52 24 25 56 51 46 49 38 36 60 52 40 47 13 44 52 24 27 9 43 45 22
 29 41 46 29 39 14 14 25 48 53 36 30 27 11 46 45 35 21 39 49 55 34 9 0 14 25 22 38 50 56 34 31 57 56 55 58 38 41 63 46 35 44 12 43 52 27 26 17 47 50 25
 33 43 52 18 34 17 27 34 45 47 35 25 13 6 36 45 25 11 26 54 55 40 21 14 0 36 25 46 52 52 43 32 48 54 60 64 30 38 57 32 21 31 26 33 43 25 19 25 42 49 23
 19 29 25 43 40 22 11 7 43 53 31 36 48 30 53 37 45 36 57 32 44 19 16 25 36 0 20 16 37 51 10 25 61 49 35 36 46 38 62 66 54 58 22 53 59 29 36 13 45 42 28
 8 19 27 24 21 9 20 14 27 34 14 16 34 19 33 23 25 20 39 29 33 15 17 22 25 20 0 23 28 35 22 8 41 34 35 39 26 20 44 49 37 39 30 33 39 9 17 9 27 28 8
 16 19 9 47 37 30 26 13 35 47 26 37 57 40 51 28 47 43 62 17 31 10 29 38 46 16 23 0 24 43 6 22 57 38 19 20 46 32 54 72 60 61 38 54 57 30 39 22 39 33 30
 21 9 17 44 25 37 44 30 16 28 17 31 58 46 39 9 40 44 57 10 7 18 43 50 52 37 28 24 0 21 30 20 40 15 16 22 37 18 33 68 57 53 55 43 42 28 37 34 22 11 29
 33 24 37 38 18 42 55 44 8 9 21 27 53 48 25 15 31 41 47 31 16 34 52 56 52 51 35 43 21 0 47 28 21 7 36 42 26 15 12 57 49 41 65 30 25 29 33 43 10 10 31
 17 23 16 46 39 27 21 9 39 50 28 37 54 37 53 32 47 41 61 23 37 13 24 34 43 10 22 6 30 47 0 23 60 43 26 26 47 35 58 71 59 61 32 54 59 30 39 18 42 37 30
 6 11 23 27 16 17 27 17 19 28 6 16 39 26 30 15 25 25 41 22 24 12 25 31 32 25 8 22 20 28 23 0 37 26 29 34 25 13 37 52 40 40 38 32 36 9 19 16 21 20 10
 43 39 54 31 21 45 60 54 24 12 31 27 44 47 12 32 23 37 33 49 36 47 56 57 48 61 41 57 40 21 60 37 0 27 55 61 18 25 14 41 37 25 68 17 7 32 30 50 18 29 34
 31 20 32 42 21 42 53 42 9 16 21 30 57 50 30 12 35 44 52 25 9 31 51 56 54 49 34 38 15 7 43 26 27 0 30 36 31 16 18 62 53 46 64 36 32 30 36 42 14 6 32
 27 19 10 56 40 44 45 31 32 43 30 44 69 54 54 24 53 54 70 7 21 21 46 55 60 35 35 19 16 36 26 29 55 30 0 6 51 33 48 81 69 67 57 58 58 38 48 38 38 27 39
 31 24 12 61 45 47 46 33 38 49 35 49 73 58 59 30 58 58 75 13 27 24 49 58 64 36 39 20 22 42 26 34 61 36 6 0 56 38 54 86 74 72 58 63 64 43 53 40 44 33 44
 30 32 47 13 11 27 44 40 23 19 21 10 27 28 7 28 5 19 21 44 36 36 38 38 30 46 26 46 37 26 47 25 18 31 51 56 0 18 28 31 23 16 50 7 14 17 12 34 17 28 18
 19 15 30 27 7 27 40 30 7 15 7 14 41 34 21 9 22 28 39 26 18 22 36 41 38 38 20 32 18 15 35 13 25 16 33 38 18 0 24 49 39 35 49 25 26 14 20 28 8 11 16
 43 35 49 41 24 50 64 55 19 10 31 33 55 54 23 27 33 46 46 43 27 45 60 63 57 62 44 54 33 12 58 37 14 18 48 54 28 24 0 55 49 38 73 29 21 36 38 52 17 22 38
 56 62 75 25 42 44 58 62 54 48 51 37 19 37 33 59 28 30 11 74 67 63 52 46 32 66 49 72 68 57 71 52 41 62 81 86 31 49 55 0 12 16 58 27 34 43 33 53 48 60 42
 44 50 63 13 33 32 47 50 45 41 40 26 9 25 26 48 18 17 5 62 58 51 40 35 21 54 37 60 57 49 59 40 37 53 69 74 23 39 49 12 0 13 47 20 30 31 21 41 40 50 30
 45 48 62 16 28 37 53 53 39 32 37 24 22 33 16 44 14 23 9 60 52 51 47 44 31 58 39 61 53 41 61 40 25 46 67 72 16 35 38 16 13 0 56 10 18 31 22 45 32 44 31
 34 46 47 41 49 23 12 26 56 63 44 41 39 23 57 52 47 33 52 52 61 38 13 12 26 22 30 38 55 65 32 38 68 64 57 58 50 49 73 58 47 56 0 55 64 37 38 22 56 58 35
 38 39 54 15 18 33 50 47 28 22 29 17 27 32 6 34 9 22 17 51 42 44 44 43 33 53 33 54 43 30 54 32 17 36 58 63 7 25 29 27 20 10 55 0 10 24 18 40 22 34 25
 42 40 56 25 20 41 57 53 26 16 31 23 37 42 7 34 18 32 26 51 39 47 52 52 43 59 39 57 42 25 59 36 7 32 58 64 14 26 21 34 30 18 64 10 0 30 26 47 20 32 31
 14 20 32 18 12 14 28 23 21 26 10 7 30 20 23 20 17 16 32 31 30 21 24 27 25 29 9 30 28 29 30 9 32 30 38 43 17 14 36 43 31 31 37 24 30 0 10 17 19 24 2
 23 29 42 8 15 16 32 31 27 28 19 6 21 16 19 28 9 8 22 41 38 30 27 26 19 36 17 39 37 33 39 19 30 36 48 53 12 20 38 33 21 22 38 18 26 10 0 23 23 31 9
 12 25 28 29 29 9 11 9 35 43 22 24 36 18 41 30 32 23 44 32 39 17 9 17 25 13 9 22 34 43 18 16 50 42 38 40 34 28 52 53 41 45 22 40 47 17 23 0 35 36 16
 26 21 36 28 8 33 47 38 6 8 14 17 43 39 17 14 22 31 38 31 20 30 43 47 42 45 27 39 22 10 42 21 18 14 38 44 17 8 17 48 40 32 56 22 20 19 23 35 0 12 22
 24 14 27 38 17 36 47 35 6 17 15 25 52 44 29 6 32 39 49 21 8 24 45 50 49 42 28 33 11 10 37 20 29 6 27 33 28 11 22 60 50 44 58 34 32 24 31 36 12 0 26
 14 21 33 17 14 11 26 22 23 28 12 8 29 18 25 22 17 15 32 32 32 21 22 25 23 28 8 30 29 31 30 10 34 32 39 44 18 16 38 42 30 31 35 25 31 2 9 16 22 26 0
