76 
 486 387 351 288 405 342 144 180 270 135 0 216 279 99 378 405 270 423 162 468 477 540 513 477 342 216 279 477 351 369 234 315 414 225 135 495 450 72 225 261 576 585 540 342 315 207 450 405 459 369 333 243 72 243 405 567 351 144 135 558 558 459 441 648 63 63 225 324 549 522 540 189 450 423 288 261
 288 225 135 171 333 153 135 189 108 144 216 0 279 252 342 189 63 234 243 432 351 351 297 261 198 72 234 315 270 234 225 117 216 171 180 405 396 171 90 45 369 378 333 126 234 162 351 297 234 189 117 207 189 306 279 351 342 90 333 495 405 279 234 450 216 270 117 162 441 477 468 81 252 279 135 108
 378 252 378 153 153 261 171 108 387 342 279 279 0 198 99 369 270 513 117 189 252 378 459 504 486 216 63 297 117 189 459 396 324 117 153 234 180 306 369 315 477 459 441 387 117 117 207 180 450 459 297 81 207 72 567 513 81 297 270 279 351 315 378 504 333 333 162 216 297 243 270 333 333 243 198 207
 477 360 387 252 342 333 126 126 324 216 99 252 198 0 297 414 288 477 81 387 432 513 531 513 414 216 216 441 297 324 324 360 414 189 90 432 378 153 288 297 576 576 540 378 270 171 396 351 477 423 342 189 63 153 486 576 270 198 99 477 513 441 450 630 162 144 207 306 486 441 468 243 432 387 270 252
 360 234 414 180 72 279 261 198 450 423 378 342 99 297 0 387 315 558 216 99 189 342 459 522 540 270 108 252 90 171 549 441 324 180 243 144 81 405 432 369 450 432 414 432 117 189 135 126 468 513 324 144 306 162 621 504 36 378 369 180 288 288 378 459 432 432 225 234 207 144 171 405 315 198 234 243
 126 162 81 216 342 108 288 315 216 324 405 189 369 414 387 0 126 207 387 450 297 216 117 144 252 198 306 216 297 216 369 153 81 261 333 378 396 360 234 153 189 207 162 108 270 279 324 279 81 189 81 297 360 414 324 171 405 279 504 486 306 162 54 288 405 459 225 153 387 477 441 252 117 225 171 171
 225 162 108 135 297 90 162 198 153 207 270 63 270 288 315 126 0 243 261 405 297 288 243 234 234 72 216 252 234 189 288 126 153 153 207 360 360 234 144 63 306 315 270 117 198 162 306 243 198 198 54 198 234 306 315 297 324 153 378 459 342 216 171 387 279 333 108 108 387 441 423 144 189 225 90 72
 324 360 144 378 522 297 369 423 153 297 423 234 513 477 558 207 243 0 486 639 495 414 252 117 99 306 459 432 468 405 270 117 288 396 414 576 585 351 189 198 351 378 342 126 441 396 522 468 162 54 234 432 414 540 126 279 567 279 558 684 513 378 252 459 387 459 351 333 594 675 639 234 333 432 324 315
 432 306 369 189 261 288 108 72 342 252 162 243 117 81 216 387 261 486 0 306 351 450 495 495 432 189 144 378 216 261 378 360 369 126 63 351 297 207 306 288 531 522 486 369 198 117 315 270 459 432 306 117 99 81 504 549 189 225 162 396 441 387 414 576 225 225 162 252 414 360 387 270 378 324 225 207
 405 288 495 270 117 351 351 297 540 522 468 432 189 387 99 450 405 639 306 0 198 360 513 594 630 369 207 279 162 234 639 531 387 279 342 117 54 495 522 459 486 459 450 504 207 288 144 171 531 594 405 243 396 243 711 549 117 477 450 90 279 324 441 468 522 531 315 306 171 54 99 495 360 243 315 333
 216 135 351 198 117 216 333 306 441 477 477 351 252 432 189 297 297 495 351 198 0 162 324 432 522 297 216 81 135 117 576 414 216 252 351 90 144 477 441 360 288 261 261 378 162 270 54 81 369 468 270 243 405 324 594 360 225 423 513 198 99 144 261 270 513 540 261 189 99 207 153 432 180 72 216 243
 90 144 288 261 270 198 396 387 414 495 540 351 378 513 342 216 288 414 450 360 162 0 189 324 468 324 324 81 261 189 567 360 144 324 423 252 306 513 423 333 135 99 108 315 261 342 216 207 261 396 234 342 477 450 531 207 369 441 603 351 108 72 162 126 558 603 315 207 234 360 306 432 99 144 252 270
 117 225 180 315 405 207 405 423 306 432 513 297 459 531 459 117 243 252 495 513 324 189 0 144 324 315 396 243 369 288 468 243 135 369 441 423 459 468 333 261 99 135 90 198 351 378 369 342 90 252 189 396 477 513 378 54 486 387 621 522 297 189 81 207 513 576 333 243 414 531 477 360 144 270 270 279
 234 306 126 351 477 252 396 432 225 360 477 261 504 513 522 144 234 117 495 594 432 324 144 0 207 306 441 351 432 360 369 162 216 387 441 513 540 414 261 216 234 270 234 135 405 396 459 423 63 135 198 423 450 540 243 162 540 333 594 621 423 297 162 351 459 522 342 297 522 621 576 297 252 360 306 297
 378 378 171 360 522 306 324 378 90 207 342 198 486 414 540 252 234 99 432 630 522 468 324 207 0 270 432 459 468 414 162 108 324 369 360 585 585 270 126 171 423 450 405 144 423 360 531 477 234 72 252 405 351 495 81 369 549 207 477 684 549 414 306 531 306 369 324 333 612 666 648 162 369 450 315 297
 279 189 180 108 270 126 90 126 180 180 216 72 216 216 270 198 72 306 189 369 297 324 315 306 270 0 162 279 207 180 288 180 207 99 135 342 324 189 162 108 369 369 333 180 162 99 288 234 270 252 126 135 162 234 351 369 279 126 306 432 360 252 234 441 234 279 54 117 387 405 405 135 234 234 81 54
 315 189 324 90 126 198 153 99 342 315 279 234 63 216 108 306 216 459 144 207 216 324 396 441 432 162 0 243 81 126 432 342 261 72 144 216 180 297 324 270 414 405 378 333 54 81 180 135 387 414 234 36 207 126 522 450 108 270 306 279 306 261 315 441 324 342 117 153 270 252 261 297 270 189 135 144
 126 90 288 189 180 162 333 315 396 450 477 315 297 441 252 216 252 432 378 279 81 81 243 351 459 279 243 0 180 117 540 351 144 252 351 180 225 459 396 306 207 180 171 315 189 279 135 126 288 405 216 261 414 369 540 270 288 396 531 279 90 54 189 207 504 540 252 153 171 288 234 396 99 54 198 225
 270 144 324 99 63 189 216 171 378 378 351 270 117 297 90 297 234 468 216 162 135 261 369 432 468 207 81 180 0 81 486 360 234 126 216 144 126 360 360 297 369 351 333 342 36 144 99 54 378 432 234 108 279 189 549 414 117 324 378 225 234 207 288 387 396 414 153 144 198 207 198 342 225 117 144 162
 189 63 261 81 117 117 225 198 333 360 369 234 189 324 171 216 189 405 261 234 117 189 288 360 414 180 126 117 81 0 459 306 153 144 243 171 180 360 324 243 288 270 252 279 72 162 117 63 297 369 171 144 297 252 495 333 198 306 423 270 189 126 207 315 405 432 144 81 207 261 234 315 144 63 99 126
 495 450 297 387 549 378 288 351 162 117 234 225 459 324 549 369 288 270 378 639 576 567 468 369 162 288 432 540 486 459 0 225 423 369 315 630 612 171 144 234 558 576 531 270 450 351 576 522 378 234 333 396 279 450 198 513 540 162 369 711 630 504 423 657 180 234 333 396 666 684 684 144 468 513 360 333
 279 270 72 261 423 198 252 306 63 198 315 117 396 360 441 153 126 117 360 531 414 360 243 162 108 180 342 351 360 306 225 0 216 279 297 486 486 252 99 81 333 360 315 45 324 279 423 369 162 72 144 315 297 423 189 288 450 171 441 585 441 306 207 441 297 360 225 234 504 567 549 135 261 342 216 198
 72 90 153 180 270 81 288 297 270 360 414 216 324 414 324 81 153 288 369 387 216 144 135 216 324 207 261 144 234 153 423 216 0 234 324 306 333 387 279 189 162 171 126 180 216 252 252 207 153 261 90 261 360 387 396 180 351 306 504 405 225 90 54 234 432 477 207 117 315 405 369 288 45 153 144 162
 297 180 261 63 189 162 90 63 279 252 225 171 117 189 180 261 153 396 126 279 252 324 369 387 369 99 72 252 126 144 369 279 234 0 99 270 243 234 252 198 396 396 360 270 90 18 225 171 342 342 189 36 162 153 450 414 180 198 279 351 333 252 288 441 270 297 45 126 324 324 324 225 252 198 90 90
 387 279 306 162 270 243 45 45 270 198 135 180 153 90 243 333 207 414 63 342 351 423 441 441 360 135 144 351 216 243 315 297 324 99 0 360 315 162 243 225 486 486 450 306 189 81 315 270 405 360 252 108 63 135 441 495 225 162 189 423 432 351 360 540 189 198 117 216 414 387 405 198 342 306 180 162
 306 216 432 243 90 288 360 315 504 522 495 405 234 432 144 378 360 576 351 117 90 252 423 513 585 342 216 180 144 171 630 486 306 270 360 0 72 504 495 423 387 351 351 450 180 288 54 117 450 540 342 252 423 306 666 450 180 468 504 108 162 234 351 351 540 558 297 252 63 108 63 477 270 153 270 297
 351 234 441 225 63 297 324 270 504 495 450 396 180 378 81 396 360 585 297 54 144 306 459 540 585 324 180 225 126 180 612 486 333 243 315 72 0 477 486 414 432 405 396 459 162 252 90 117 477 549 351 216 378 243 666 495 117 441 450 108 234 270 387 414 504 513 279 252 135 81 90 459 306 189 270 288
 459 369 297 279 423 315 144 198 198 63 72 171 306 153 405 360 234 351 207 495 477 513 468 414 270 189 297 459 360 360 171 252 387 234 162 504 477 0 162 207 540 549 504 288 324 216 459 405 405 306 288 261 108 288 333 522 387 81 207 576 549 441 405 621 45 108 216 306 558 549 558 117 423 423 270 243
 351 315 153 261 423 234 198 261 36 108 225 90 369 288 432 234 144 189 306 522 441 423 333 261 126 162 324 396 360 324 144 99 279 252 243 495 486 162 0 90 423 432 387 135 324 252 441 387 252 144 189 297 225 378 198 378 432 90 360 594 486 360 288 513 198 270 207 252 531 567 558 45 324 369 225 198
 261 225 90 189 351 144 180 225 90 171 261 45 315 297 369 153 63 198 288 459 360 333 261 216 171 108 270 306 297 243 234 81 189 198 225 423 414 207 90 0 342 351 306 81 252 198 360 306 198 144 99 243 234 342 252 315 378 126 378 513 396 270 198 423 252 315 153 171 450 495 486 99 234 288 144 126
 99 234 261 342 387 243 450 459 396 504 576 369 477 576 450 189 306 351 531 486 288 135 99 234 423 369 414 207 369 288 558 333 162 396 486 387 432 540 423 342 0 36 36 288 360 414 342 324 189 351 252 423 531 540 477 90 486 459 675 486 234 162 135 108 585 639 369 279 360 495 441 441 153 252 306 324
 99 216 288 333 360 243 450 459 414 522 585 378 459 576 432 207 315 378 522 459 261 99 135 270 450 369 405 180 351 270 576 360 171 396 486 351 405 549 432 351 36 0 45 315 342 414 315 306 216 378 261 414 531 531 504 126 468 468 666 450 198 144 153 81 594 648 369 270 324 459 405 450 144 234 306 324
 63 189 234 297 351 207 414 423 369 477 540 333 441 540 414 162 270 342 486 450 261 108 90 234 405 333 378 171 333 252 531 315 126 360 450 351 396 504 387 306 36 45 0 261 324 378 306 288 171 333 216 378 486 504 459 108 450 432 630 450 216 126 108 126 549 603 333 234 333 459 405 405 108 216 270 288
 234 243 27 243 396 162 261 306 108 234 342 126 387 378 432 108 117 126 369 504 378 315 198 135 144 180 333 315 342 279 270 45 180 270 306 450 459 288 135 81 288 315 261 0 306 279 396 342 117 90 108 306 315 423 225 243 441 198 468 558 405 261 162 387 324 387 225 207 477 540 513 162 225 306 198 189
 261 135 297 63 99 153 180 144 342 333 315 234 117 270 117 270 198 441 198 207 162 261 351 405 423 162 54 189 36 72 450 324 216 90 189 180 162 324 324 252 360 342 324 306 0 108 135 81 351 396 207 81 243 180 513 396 135 288 351 270 252 198 270 387 360 387 117 108 234 243 243 306 216 126 108 126
 315 198 270 81 198 180 72 45 270 234 207 162 117 171 189 279 162 396 117 288 270 342 378 396 360 99 81 279 144 162 351 279 252 18 81 288 252 216 252 198 414 414 378 279 108 0 243 189 351 351 198 45 144 144 450 432 189 189 261 360 351 270 297 468 252 279 54 144 342 333 342 216 270 225 108 99
 261 162 378 189 63 225 315 270 450 468 450 351 207 396 135 324 306 522 315 144 54 216 369 459 531 288 180 135 99 117 576 423 252 225 315 54 90 459 441 360 342 315 306 396 135 243 0 54 396 486 288 207 378 279 612 405 171 414 477 162 153 189 306 324 495 513 243 198 99 153 117 423 225 99 216 243
 234 117 324 126 63 180 261 225 396 414 405 297 180 351 126 279 243 468 270 171 81 207 342 423 477 234 135 126 54 63 522 369 207 171 270 117 117 405 387 306 324 306 288 342 81 189 54 0 360 432 234 162 333 252 558 378 162 360 432 207 171 162 261 333 441 468 189 144 153 198 171 369 189 72 162 189
 171 243 99 297 423 189 360 396 225 360 459 234 450 477 468 81 198 162 459 531 369 261 90 63 234 270 387 288 378 297 378 162 153 342 405 450 477 405 252 198 189 216 171 117 351 351 396 360 0 162 153 378 423 495 288 126 486 324 576 558 360 225 99 297 450 504 297 234 459 558 513 288 189 297 252 252
 315 333 117 333 486 252 324 369 99 243 369 189 459 423 513 189 198 54 432 594 468 396 252 135 72 252 414 405 432 369 234 72 261 342 360 540 549 306 144 144 351 378 333 90 396 351 486 432 162 0 198 387 360 486 135 288 522 225 504 639 486 351 234 459 342 405 297 297 567 630 603 180 306 396 279 270
 162 135 90 144 288 54 216 243 180 261 333 117 297 342 324 81 54 234 306 405 270 234 189 198 252 126 234 216 234 171 333 144 90 189 252 342 351 288 189 99 252 261 216 108 207 198 288 234 153 198 0 225 288 342 324 243 342 216 432 441 306 171 117 333 333 387 144 99 369 432 405 198 135 198 99 99
 324 198 306 81 162 189 117 63 315 279 243 207 81 189 144 297 198 432 117 243 243 342 396 423 405 135 36 261 108 144 396 315 261 36 108 252 216 261 297 243 423 414 378 306 81 45 207 162 378 387 225 0 171 117 486 450 144 234 279 315 333 270 315 459 288 306 90 153 306 288 297 261 270 207 126 126
 432 324 324 216 333 288 81 108 261 153 72 189 207 63 306 360 234 414 99 396 405 477 477 450 351 162 207 414 279 297 279 297 360 162 63 423 378 108 225 234 531 531 486 315 243 144 378 333 423 360 288 171 0 180 423 531 288 135 153 486 486 405 396 594 126 135 162 261 477 450 468 180 387 360 225 207
 441 306 414 207 216 315 171 117 405 333 243 306 72 153 162 414 306 540 81 243 324 450 513 540 495 234 126 369 189 252 450 423 387 153 135 306 243 288 378 342 540 531 504 423 180 144 279 252 495 486 342 117 180 0 576 567 126 297 207 333 423 387 432 567 306 297 198 270 369 297 333 333 387 306 243 243
 441 459 243 441 603 387 405 459 171 270 405 279 567 486 621 324 315 126 504 711 594 531 378 243 81 351 522 540 549 495 198 189 396 450 441 666 666 333 198 252 477 504 459 225 513 450 612 558 288 135 324 486 423 576 0 405 630 288 540 765 621 486 369 585 360 423 405 414 693 756 729 243 441 522 405 378
 144 270 225 360 441 252 459 477 351 477 567 351 513 576 504 171 297 279 549 549 360 207 54 162 369 369 450 270 414 333 513 288 180 414 495 450 495 522 378 315 90 126 108 243 396 432 405 378 126 288 243 450 531 567 405 0 531 441 675 558 324 225 135 198 567 621 387 297 441 558 513 405 189 306 324 333
 387 261 432 198 108 297 243 189 450 414 351 342 81 270 36 405 324 567 189 117 225 369 486 540 549 279 108 288 117 198 540 450 351 180 225 180 117 387 432 378 486 468 450 441 135 189 171 162 486 522 342 144 288 126 630 531 0 369 333 207 324 324 405 495 414 414 225 252 243 171 207 405 342 234 243 252
 378 306 216 225 387 243 126 189 126 54 144 90 297 198 378 279 153 279 225 477 423 441 387 333 207 126 270 396 324 306 162 171 306 198 162 468 441 81 90 126 459 468 432 198 288 189 414 360 324 225 216 234 135 297 288 441 369 0 270 549 486 369 324 540 126 189 171 243 513 522 522 45 342 360 207 180
 576 459 477 342 414 432 216 216 396 270 135 333 270 99 369 504 378 558 162 450 513 603 621 594 477 306 306 531 378 423 369 441 504 279 189 504 450 207 360 378 675 666 630 468 351 261 477 432 576 504 432 279 153 207 540 675 333 270 0 540 603 531 540 729 189 135 297 405 567 504 540 315 531 477 360 342
 414 324 531 324 162 387 432 378 603 594 558 495 279 477 180 486 459 684 396 90 198 351 522 621 684 432 279 279 225 270 711 585 405 351 423 108 108 576 594 513 486 450 450 558 270 360 162 207 558 639 441 315 486 333 765 558 207 549 540 0 252 342 459 441 603 612 378 351 126 36 45 567 378 261 369 387
 189 180 378 270 216 252 414 387 486 540 558 405 351 513 288 306 342 513 441 279 99 108 297 423 549 360 306 90 234 189 630 441 225 333 432 162 234 549 486 396 234 198 216 405 252 351 153 171 360 486 306 333 486 423 621 324 324 486 603 252 0 135 261 189 594 621 333 243 126 270 207 486 180 135 279 306
 72 72 243 189 225 126 324 315 351 423 459 279 315 441 288 162 216 378 387 324 144 72 189 297 414 252 261 54 207 126 504 306 90 252 351 234 270 441 360 270 162 144 126 261 198 270 189 162 225 351 171 270 405 387 486 225 324 369 531 342 135 0 126 189 486 531 243 135 234 342 297 360 45 90 180 198
 72 144 135 225 324 126 324 342 270 369 441 234 378 450 378 54 171 252 414 441 261 162 81 162 306 234 315 189 288 207 423 207 54 288 360 351 387 405 288 198 135 153 108 162 270 297 306 261 99 234 117 315 396 432 369 135 405 324 540 459 261 126 0 225 450 504 252 162 360 459 414 306 81 198 189 198
 162 270 360 378 387 306 513 513 495 594 648 450 504 630 459 288 387 459 576 468 270 126 207 351 531 441 441 207 387 315 657 441 234 441 540 351 414 621 513 423 108 81 126 387 387 468 324 333 297 459 333 459 594 567 585 198 495 540 729 441 189 189 225 0 666 711 432 324 315 459 396 531 198 261 369 387
 504 414 342 315 450 360 180 225 234 99 63 216 333 162 432 405 279 387 225 522 513 558 513 459 306 234 324 504 396 405 180 297 432 270 189 540 504 45 198 252 585 594 549 324 360 252 495 441 450 342 333 288 126 306 360 567 414 126 189 603 594 486 450 666 0 63 252 351 594 576 594 162 459 459 306 288
 549 459 405 351 468 405 207 243 306 162 63 270 333 144 432 459 333 459 225 531 540 603 576 522 369 279 342 540 414 432 234 360 477 297 198 558 513 108 270 315 639 648 603 387 387 279 513 468 504 405 387 306 135 297 423 621 414 189 135 612 621 531 504 711 63 0 288 387 612 585 603 225 513 495 351 324
 270 162 216 63 216 126 81 90 225 225 225 117 162 207 225 225 108 351 162 315 261 315 333 342 324 54 117 252 153 144 333 225 207 45 117 297 279 216 207 153 369 369 333 225 117 54 243 189 297 297 144 90 162 198 405 387 225 171 297 378 333 243 252 432 252 288 0 99 342 360 360 189 225 207 63 45
 171 63 189 63 189 45 189 189 261 297 324 162 216 306 234 153 108 333 252 306 189 207 243 297 333 117 153 153 144 81 396 234 117 126 216 252 252 306 252 171 279 270 234 207 108 144 198 144 234 297 99 153 261 270 414 297 252 243 405 351 243 135 162 324 351 387 99 0 279 342 315 243 126 117 36 63
 297 234 450 279 153 306 414 369 540 567 549 441 297 486 207 387 387 594 414 171 99 234 414 522 612 387 270 171 198 207 666 504 315 324 414 63 135 558 531 450 360 324 333 477 234 342 99 153 459 567 369 306 477 369 693 441 243 513 567 126 126 234 360 315 594 612 342 279 0 144 81 522 270 171 306 333
 414 315 522 306 144 378 405 351 585 576 522 477 243 441 144 477 441 675 360 54 207 360 531 621 666 405 252 288 207 261 684 567 405 324 387 108 81 549 567 495 495 459 459 540 243 333 153 198 558 630 432 288 450 297 756 558 171 522 504 36 270 342 459 459 576 585 360 342 144 0 72 549 378 261 351 369
 369 279 495 297 144 351 414 360 567 576 540 468 270 468 171 441 423 639 387 99 153 306 477 576 648 405 261 234 198 234 684 549 369 324 405 63 90 558 558 486 441 405 405 513 243 342 117 171 513 603 405 297 468 333 729 513 207 522 540 45 207 297 414 396 594 603 360 315 81 72 0 540 333 216 333 360
 360 306 189 243 405 234 162 225 81 72 189 81 333 243 405 252 144 234 270 495 432 432 360 297 162 135 297 396 342 315 144 135 288 225 198 477 459 117 45 99 441 450 405 162 306 216 423 369 288 180 198 261 180 333 243 405 405 45 315 567 486 360 306 531 162 225 189 243 522 549 540 0 333 360 216 189
 45 81 198 189 252 108 315 315 315 396 450 252 333 432 315 117 189 333 378 360 180 99 144 252 369 234 270 99 225 144 468 261 45 252 342 270 306 423 324 234 153 144 108 225 216 270 225 189 189 306 135 270 387 387 441 189 342 342 531 378 180 45 81 198 459 513 225 126 270 378 333 333 0 126 162 189
 162 63 279 144 135 144 288 261 369 414 423 279 243 387 198 225 225 432 324 243 72 144 270 360 450 234 189 54 117 63 513 342 153 198 306 153 189 423 369 288 252 234 216 306 126 225 99 72 297 396 198 207 360 306 522 306 234 360 477 261 135 90 198 261 459 495 207 117 171 261 216 360 126 0 153 180
 207 108 189 45 207 72 144 153 234 261 288 135 198 270 234 171 90 324 225 315 216 252 270 306 315 81 135 198 144 99 360 216 144 90 180 270 270 270 225 144 306 306 270 198 108 108 216 162 252 279 99 126 225 243 405 324 243 207 360 369 279 180 189 369 306 351 63 36 306 351 333 216 162 153 0 27
 225 135 180 63 225 81 126 144 216 234 261 108 207 252 243 171 72 315 207 333 243 270 279 297 297 54 144 225 162 126 333 198 162 90 162 297 288 243 198 126 324 324 288 189 126 99 243 189 252 270 99 126 207 243 378 333 252 180 342 387 306 198 198 387 288 324 45 63 333 369 360 189 189 180 27 0
 0 15 23 26 33 16 40 40 37 48 54 32 42 53 40 14 25 36 48 45 24 10 13 26 42 31 35 14 30 21 55 31 8 33 43 34 39 51 39 29 11 11 7 26 29 35 29 26 19 35 18 36 48 49 49 16 43 42 64 46 21 8 8 18 56 61 30 19 33 46 41 40 5 18 23 25
 15 0 24 13 20 9 28 27 34 40 43 25 28 40 26 18 18 40 34 32 15 16 25 34 42 21 21 10 16 7 50 30 10 20 31 24 26 41 35 25 26 24 21 27 15 22 18 13 27 37 15 22 36 34 51 30 29 34 51 36 20 8 16 30 46 51 18 7 26 35 31 34 9 7 12 15
 23 24 0 26 42 16 29 34 15 28 39 15 42 43 46 9 12 16 41 55 39 32 20 14 19 20 36 32 36 29 33 8 17 29 34 48 49 33 17 10 29 32 26 3 33 30 42 36 11 13 10 34 36 46 27 25 48 24 53 59 42 27 15 40 38 45 24 21 50 58 55 21 22 31 21 20
 26 13 26 0 18 12 16 14 31 31 32 19 17 28 20 24 15 42 21 30 22 29 35 39 40 12 10 21 11 9 43 29 20 7 18 27 25 31 29 21 38 37 33 27 7 9 21 14 33 37 16 9 24 23 49 40 22 25 38 36 30 21 25 42 35 39 7 7 31 34 33 27 21 16 5 7
 33 20 42 18 0 26 30 25 49 48 45 37 17 38 8 38 33 58 29 13 13 30 45 53 58 30 14 20 7 13 61 47 30 21 30 10 7 47 47 39 43 40 39 44 11 22 7 7 47 54 32 18 37 24 67 49 12 43 46 18 24 25 36 43 50 52 24 21 17 16 16 45 28 15 23 25
 16 9 16 12 26 0 23 25 26 33 38 17 29 37 31 12 10 33 32 39 24 22 23 28 34 14 22 18 21 13 42 22 9 18 27 32 33 35 26 16 27 27 23 18 17 20 25 20 21 28 6 21 32 35 43 28 33 27 48 43 28 14 14 34 40 45 14 5 34 42 39 26 12 16 8 9
 40 28 29 16 30 23 0 7 26 19 16 15 19 14 29 32 18 41 12 39 37 44 45 44 36 10 17 37 24 25 32 28 32 10 5 40 36 16 22 20 50 50 46 29 20 8 35 29 40 36 24 13 9 19 45 51 27 14 24 48 46 36 36 57 20 23 9 21 46 45 46 18 35 32 16 14
 40 27 34 14 25 25 7 0 32 26 20 21 12 14 22 35 22 47 8 33 34 43 47 48 42 14 11 35 19 22 39 34 33 7 5 35 30 22 29 25 51 51 47 34 16 5 30 25 44 41 27 7 12 13 51 53 21 21 24 42 43 35 38 57 25 27 10 21 41 39 40 25 35 29 17 16
 37 34 15 31 49 26 26 32 0 16 30 12 43 36 50 24 17 17 38 60 49 46 34 25 10 20 38 44 42 37 18 7 30 31 30 56 56 22 4 10 44 46 41 12 38 30 50 44 25 11 20 35 29 45 19 39 50 14 44 67 54 39 30 55 26 34 25 29 60 65 63 9 35 41 26 24
 48 40 28 31 48 33 19 26 16 0 15 16 38 24 47 36 23 33 28 58 53 55 48 40 23 20 35 50 42 40 13 22 40 28 22 58 55 7 12 19 56 58 53 26 37 26 52 46 40 27 29 31 17 37 30 53 46 6 30 66 60 47 41 66 11 18 25 33 63 64 64 8 44 46 29 26
 54 43 39 32 45 38 16 20 30 15 0 24 31 11 42 45 30 47 18 52 53 60 57 53 38 24 31 53 39 41 26 35 46 25 15 55 50 8 25 29 64 65 60 38 35 23 50 45 51 41 37 27 8 27 45 63 39 16 15 62 62 51 49 72 7 7 25 36 61 58 60 21 50 47 32 29
 32 25 15 19 37 17 15 21 12 16 24 0 31 28 38 21 7 26 27 48 39 39 33 29 22 8 26 35 30 26 25 13 24 19 20 45 44 19 10 5 41 42 37 14 26 18 39 33 26 21 13 23 21 34 31 39 38 10 37 55 45 31 26 50 24 30 13 18 49 53 52 9 28 31 15 12
 42 28 42 17 17 29 19 12 43 38 31 31 0 22 11 41 30 57 13 21 28 42 51 56 54 24 7 33 13 21 51 44 36 13 17 26 20 34 41 35 53 51 49 43 13 13 23 20 50 51 33 9 23 8 63 57 9 33 30 31 39 35 42 56 37 37 18 24 33 27 30 37 37 27 22 23
 53 40 43 28 38 37 14 14 36 24 11 28 22 0 33 46 32 53 9 43 48 57 59 57 46 24 24 49 33 36 36 40 46 21 10 48 42 17 32 33 64 64 60 42 30 19 44 39 53 47 38 21 7 17 54 64 30 22 11 53 57 49 50 70 18 16 23 34 54 49 52 27 48 43 30 28
 40 26 46 20 8 31 29 22 50 47 42 38 11 33 0 43 35 62 24 11 21 38 51 58 60 30 12 28 10 19 61 49 36 20 27 16 9 45 48 41 50 48 46 48 13 21 15 14 52 57 36 16 34 18 69 56 4 42 41 20 32 32 42 51 48 48 25 26 23 16 19 45 35 22 26 27
